delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,Fixation.stopped,Polygon.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,display_text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,1000,unexp,45,5,4,space,0.7674465000018245,None,"
60",1,[1.7293386250094045],[1.7293421250069514],4,5,45,4,434.38268591699307,,434.37492999999085,434.38268591699307,436.3744637089985,437.38439379198826,438.36781129200244,439.14312045898987,space,0.7674465000018245,None,439.1435225419991,0.4069512089918135,0.7069853749999311,439.8550715839956,439.8573614170018,439.8780907499895,439.8780907499895,439.8780907499895,441.6077864589897,"
60",1,[1.7293386250094045],[1.7293421250069514],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,46,6,4,space,0.12011000000347849,None,"
20",1,[1.8885385830071755],[1.888541874999646],4,6,46,2,441.6160888750019,,441.6079095000023,441.6160888750019,443.6072788339952,444.60312262499065,445.60082266699465,445.7251192499971,space,0.12011000000347849,None,445.72548904200085,0.6996070000022883,0.9989857909968123,446.72907387500163,446.7314358750009,446.75204875000054,446.75204875000054,446.75204875000054,448.64088170899777,"
20",1,[1.8885385830071755],[1.888541874999646],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,47,7,4,space,1.2608147080027265,None,"
500",1,[2.9736672500002896],[2.973670708001009],4,7,47,6,448.6492677919887,,448.64100624999264,448.6492677919887,450.64013629200053,451.6362401249935,452.6337770419923,453.902251291991,space,1.2608147080027265,None,453.90262658399297,0.10566212500270922,0.40576212499581743,454.3127428750013,454.3143640420021,454.3342919169954,454.3342919169954,454.3342919169954,457.30830341699766,"
500",1,[2.9736672500002896],[2.973670708001009],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,48,8,4,space,0.8168103339994559,None,"
35",1,[5.421674917000928],[5.421678124999744],4,8,48,3,457.3160889589926,,457.3084279169998,457.3160889589926,459.3075201249885,460.31800600000133,461.2997495419986,462.1196441249922,space,0.8168103339994559,None,462.120710874995,0.1039460829924792,0.40409183299925644,462.528624958999,462.5305994169903,462.5515567919938,462.5515567919938,462.5515567919938,467.97358495899243,"
35",1,[5.421674917000928],[5.421678124999744],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,49,9,4,space,0.26588166601140983,None,"
40",1,[2.5796451670030365],[2.5796484169986797],4,9,49,1,467.9824822090013,,467.9737127499975,467.9824822090013,469.97489074998884,470.968809041995,471.966260125002,472.2337833749916,space,0.26588166601140983,None,472.23414512499585,0.3992482080066111,0.6992655000067316,472.93802391699865,472.93989199999487,472.9601665419905,472.9601665419905,472.9601665419905,475.54011474999425,"
40",1,[2.5796451670030365],[2.5796484169986797],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,50,0,5,space,1.024563290993683,None,"
70",1,[5.1424399170064135],[5.142443250006181],5,0,50,2,475.54905545899237,,475.5402351669909,475.54905545899237,477.5406192919909,478.55113224999513,479.542971124989,480.5710698749899,space,1.024563290993683,None,480.57227999999304,0.7135604579962092,1.013407708000159,481.589762167001,481.59225524999783,481.61469020899676,481.61469020899676,481.61469020899676,486.75750304199755,"
70",1,[5.1424399170064135],[5.142443250006181],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,51,1,5,space,0.11597370800154749,None,"
95",1,[6.8209511669992935],[6.820954166993033],5,1,51,7,486.7657163749973,,486.7577064999932,486.7657163749973,488.7574884999922,489.75171870899794,490.7512954589911,490.8709474999923,space,0.11597370800154749,None,490.8723073750007,0.40418545799911954,0.7040678750054212,491.57978366699535,491.5824900000007,491.60284933399817,491.60284933399817,491.60284933399817,498.4240980839968,"
95",1,[6.8209511669992935],[6.820954166993033],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,52,2,5,space,5.989282041002298,None,"
15",1,[4.306017957991571],[4.306021290991339],5,2,52,0,498.43246504200215,,498.42422824999085,498.43246504200215,500.42432399999234,501.4193912920018,502.42648566699063,508.4179414169921,space,5.989282041002298,None,508.41919545899145,0.1056569169886643,0.40610212499450427,508.82888449999155,508.83059354199213,508.85039599999436,508.85039599999436,508.85039599999436,513.1567110839969,"
15",1,[4.306017957991571],[4.306021290991339],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,53,3,5,space,5.3808013329980895,None,"
25",1,[2.68710154099972],[2.687104457989335],5,3,53,9,513.1657098339929,,513.1568318339996,513.1657098339929,515.1564562919957,516.1513600420003,517.150747791995,522.5357847089908,space,5.3808013329980895,None,522.5367734169995,0.10437541600549594,0.4048585410055239,522.9449964169908,522.9470123749925,522.9692484999978,522.9692484999978,522.9692484999978,525.656678208994,"
25",1,[2.68710154099972],[2.687104457989335],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,54,4,5,space,1.248150708997855,None,"
55",1,[1.8366266250086483],[1.8366295830055606],5,4,54,1,525.6657063749881,,525.6568068339984,525.6657063749881,527.6565312919993,528.6516323339893,529.6490623339923,530.9024550839968,space,1.248150708997855,None,530.903710833998,0.40562199999112636,0.7062749589968007,531.6134749170014,531.6160795420001,531.6369688749983,531.6369688749983,531.6369688749983,533.4739247499965,"
55",1,[1.8366266250086483],[1.8366295830055606],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,55,5,5,space,0.25146929098991677,None,"
45",1,[1.7224465000035707],[1.722449917011545],5,5,55,6,533.4821150839998,,533.474053375001,533.4821150839998,535.4740202089888,536.4678945839987,537.4753770839889,537.734375791988,space,0.25146929098991677,None,537.7351389999967,0.10592329200881068,0.4072166670084698,538.1454016669886,538.1471139589994,538.1675788749999,538.1675788749999,538.1675788749999,539.8903270419978,"
45",1,[1.7224465000035707],[1.722449917011545],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,56,6,5,space,4.164125665993197,None,"
65",1,[11.93838966700423],[11.938392583004315],5,6,56,3,539.898659833998,,539.8904490419955,539.898659833998,541.8905581669969,542.9002999169898,543.8842605839891,548.053060374994,space,4.164125665993197,None,548.0540722089936,0.10308170899224933,0.40459283399104606,548.4612756669958,548.4633182919933,548.4851523749967,548.4851523749967,548.4851523749967,560.4238816249999,"
65",1,[11.93838966700423],[11.938392583004315],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,57,7,5,space,2.126108791009756,None,"
80",1,[11.352902667000308],[11.352906750005786],5,7,57,8,560.4318605000008,,560.4240019999997,560.4318605000008,562.4241090839932,563.4288506250014,564.4172954999958,566.5520885419974,space,2.126108791009756,None,566.553377291988,0.7047840000013821,1.004652707997593,567.5619765419979,567.5646757919894,567.587236249994,567.587236249994,567.587236249994,578.9404705839988,"
80",1,[11.352902667000308],[11.352906750005786],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,58,8,5,space,0.21855175000382587,None,"
60",1,[4.2924486250121845],[4.292451917004655],5,8,58,4,578.9485608339892,,578.9406395839906,578.9485608339892,580.9402797919902,581.9340148749907,582.9321205839951,583.1613151669881,space,0.21855175000382587,None,583.1617067920015,0.4055982080026297,0.7123827500035986,583.8743543750024,583.8761657919968,583.8979374589981,583.8979374589981,583.8979374589981,588.1907314169948,"
60",1,[4.2924486250121845],[4.292451917004655],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,59,9,5,space,0.1882552089955425,None,"
60",1,[6.111685000010766],[6.111687958007678],5,9,59,5,588.1983936670003,,588.1908604589989,588.1983936670003,590.1897335419926,591.1853386669973,592.1839920839993,592.3751407919917,space,0.1882552089955425,None,592.3755489169998,0.7072236250096466,1.0071466250083176,593.3875350000017,593.389994083991,593.411004249996,593.411004249996,593.411004249996,599.5230023339973,"
60",1,[6.111685000010766],[6.111687958007678],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,1000,unexp,60,0,6,space,1.3821000829921104,None,"
64",1,[7.442373124998994],[7.44237633299781],6,0,60,2,599.532067084001,,599.5231231669895,599.532067084001,601.5226622089976,602.5161443749967,603.5240683750017,604.9096687499987,space,1.3821000829921104,None,604.9100931669964,0.7059235000051558,1.005944083997747,605.9209402919951,605.9233265419898,605.947046041998,605.947046041998,605.947046041998,613.3897951669933,"
64",1,[7.442373124998994],[7.44237633299781],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,61,1,6,space,0.5635718340054154,None,"
34 ",1,[2.8693967500003055],[2.869399749994045],6,1,61,0,613.3982999589934,,613.389929625002,613.3982999589934,615.400380209001,616.4004601670022,617.3902872920007,617.9567447089939,space,0.5635718340054154,None,617.957227958992,0.09994629200082272,0.40052737499354407,618.3620782090002,618.3645161250024,618.3867780839937,618.3867780839937,618.3867780839937,621.2565287499892,"
34 ",1,[2.8693967500003055],[2.869399749994045],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,62,2,6,space,0.12499791700975038,None,"
25",1,[2.5629653750074795],[2.562968209007522],6,2,62,3,621.2648049589916,,621.256657209,621.2648049589916,623.2560617089912,624.2492899589997,625.248476333989,625.376099000001,space,0.12499791700975038,None,625.3770836249896,0.10666904199752025,0.4061268749937881,625.7873340419901,625.7894147499901,625.8097435419913,625.8097435419913,625.8097435419913,628.3730024999968,"
25",1,[2.5629653750074795],[2.562968209007522],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,63,3,6,space,0.9172872499912046,None,"
700",1,[1.9105736659985268],[1.9105773749906803],6,3,63,6,628.3814392919885,,628.373125291997,628.3814392919885,630.3728847919992,631.3674643749982,632.3661182499927,633.2855933339888,space,0.9172872499912046,None,633.2860288749944,0.10329991699836683,0.4065711250004824,633.6932807499979,633.6947543749993,633.7118820420001,633.7118820420001,633.7118820420001,635.622755791992,"
700",1,[1.9105736659985268],[1.9105773749906803],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,64,4,6,space,0.44346104199939873,None,"
86",1,[2.4049693330016453],[2.4049722499912605],6,4,64,8,635.6313122919964,,635.6228853339999,635.6313122919964,637.6232049999962,638.6162016669987,639.6152096669975,640.0679663339979,space,0.44346104199939873,None,640.0687885419902,0.7056608330021845,1.0049755419895519,641.0776133749896,641.0793792499899,641.1014349999896,641.1014349999896,641.1014349999896,643.5067727919959,"
86",1,[2.4049693330016453],[2.4049722499912605],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,65,5,6,space,0.01834904200222809,None,"
56",1,[2.288214209009311],[2.2882175840059062],6,5,65,4,643.5147722089896,,643.5069000419899,643.5147722089896,645.5062659169926,646.4995009999984,647.4983697499993,647.523511499996,space,0.01834904200222809,None,647.5240044169914,0.39961079199565575,0.6992745419993298,648.2277402089967,648.2303872089979,648.2505872089969,648.2505872089969,648.2505872089969,650.539135125,"
56",1,[2.288214209009311],[2.2882175840059062],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,66,6,6,space,0.26277545900666155,None,"
48",1,[1.2026975420012604],[1.20270100000198],6,6,66,5,650.5481478339934,,650.5392580420012,650.5481478339934,652.5399132500024,653.5319592089945,654.5323613749933,654.8013702919998,space,0.26277545900666155,None,654.8026799999934,0.7061079580016667,1.0053052909934195,655.811970625,655.8147822089959,655.836048333993,655.836048333993,655.836048333993,657.0390702089935,"
48",1,[1.2026975420012604],[1.20270100000198],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,67,7,6,space,0.16164266600389965,None,"
23",1,[2.4421667919959873],[2.4421703749976587],6,7,67,9,657.048112916993,,657.0391977499967,657.048112916993,659.0394014170015,660.0337840419961,661.0315852919884,661.2004522499919,space,0.16164266600389965,None,661.2016157089965,0.0991146669985028,0.4052686249924591,661.6063465420011,661.6076838339941,661.630896083996,661.630896083996,661.630896083996,664.0734248749941,"
23",1,[2.4421667919959873],[2.4421703749976587],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,68,8,6,space,0.17676312501134817,None,"
90",1,[1.8366787919949275],[1.8366823340038536],6,8,68,1,664.0812098749884,,664.073550666988,664.0812098749884,666.0724780839955,667.0669015000021,668.0660094589985,668.2514272919943,space,0.17676312501134817,None,668.2522443749913,0.4051112919987645,0.70591983399936,668.9625286249939,668.9650110840012,668.9858077089884,668.9858077089884,668.9858077089884,670.8228115419915,"
90",1,[1.8366787919949275],[1.8366823340038536],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,69,9,6,space,0.2839342919905903,None,"
86",1,[2.229316208002274],[2.2293192079960136],6,9,69,7,670.8309817919944,,670.8229531669931,670.8309817919944,672.8233798750007,673.8163430419954,674.8181227499881,675.1099896669912,space,0.2839342919905903,None,675.1110907089897,0.4055251250101719,0.7052546670020092,675.8204682919895,675.8229267089919,675.843451875,675.843451875,675.843451875,678.073098333989,"
86",1,[2.229316208002274],[2.2293192079960136],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,400,exp,70,0,7,space,0.3800648330070544,None,"
43",1,[26.75455399999919],[26.754556874991977],7,0,70,6,678.0811811669992,,678.0732282089884,678.0811811669992,680.0741815419897,681.066300749997,682.0662589999993,682.4513657089992,space,0.3800648330070544,None,682.4525283749972,0.10448312498920131,0.4050130419927882,682.8609678749926,682.8635165839951,682.8842451669916,682.8842451669916,682.8842451669916,709.6391140420019,"
43",1,[26.75455399999919],[26.754556874991977],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.7,400,exp,71,1,7,space,0.9121095420123311,None,100,1,[14.13521429100365],[14.135217666000244],7,1,71,5,709.64747299999,,709.6392456249887,709.64747299999,711.6397470419906,712.6318844170019,713.6310952919885,714.5515564999951,space,0.9121095420123311,None,714.552962709,0.7053921670012642,1.0055495840060757,715.5622069169913,715.564910791989,715.5869486250012,715.5869486250012,715.5869486250012,729.7225241669948,100,1,[14.13521429100365],[14.135217666000244],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,1000,unexp,72,2,7,space,6.942455374999554,None,"
65",1,[4.861935833992902],[4.861939249996794],7,2,72,1,729.7307927919901,,729.7226628749922,729.7307927919901,731.722032583988,732.7152605419978,733.7150369589945,740.6648467920022,space,6.942455374999554,None,740.6652392919932,0.4007654589950107,0.6999867089907639,741.3699342499895,741.3722994589916,741.393316583999,741.393316583999,741.393316583999,746.255575541989,"
65",1,[4.861935833992902],[4.861939249996794],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.1,1000,unexp,73,3,7,space,0.258780709002167,None,"
87",1,[7.760057624996989],[7.760061291992315],7,3,73,3,746.2638568339898,,746.2557060419931,746.2638568339898,748.2660374589905,749.2499370000005,750.2479068749963,750.5087185000011,space,0.258780709002167,None,750.50969979199,0.10699091698916163,0.413215874999878,750.922634083996,750.9241672919889,750.944960208988,750.944960208988,750.944960208988,758.7053515839943,"
87",1,[7.760057624996989],[7.760061291992315],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
0.4,400,exp,74,4,7,space,3.179813832990476,None,"
90",1,[7.103875375003554],[7.103878709007404],7,4,74,7,758.7137957090017,,758.7054762499902,758.7137957090017,760.70575379199,761.7008945419948,762.6982427499897,765.8822994590009,space,3.179813832990476,None,765.882734999992,0.4063004999916302,0.7073682499903953,766.5935138749919,766.5961552919907,766.6175584169978,766.6175584169978,766.6175584169978,773.7217791669973,"
90",1,[7.103875375003554],[7.103878709007404],1,001,2024-11-14_21h55.51.674,intentional_bonding,2024.2.4,118.51407009814152,2024-11-14 21h56.07.399409 +0530,
